사고발생여부,인구수,생활인구수_주중,생활인구수_주말,전통시장여부,지하철출입구개수,버스정류장개수,과속방지턱개수,교차로개수,횡단보도개수,주거,상업,녹지
1,0,515.4970838,524.293081,0,0,0,0,0,0,0.992335735,0,0
0,0,126.3045672,136.5848253,0,0,2,0,1,1,0.958004919,0,0.040863328
1,0,80.14448017,62.01025069,0,0,0,0,0,1,0.62336644,0,0.356082383
0,0,105.2722086,96.01751216,0,0,2,0,2,2,0.959844965,0.039736403,0
1,0,268.1933141,244.5338342,0,0,0,0,1,2,0.748927665,0,0.251093954
1,0,482.4636063,504.7811861,0,0,0,0,2,2,0.807728972,0.186363311,0
0,0,190.0060281,196.6586572,0,0,0,0,0,0,0.859563754,0,0.140474079
1,0,57.70260379,50.05246032,0,0,2,1,1,2,0.485978609,0,0.113829407
1,0,499.8704011,460.2916607,1,0,0,0,0,0,1.000000579,0,0
1,0,422.959437,278.0924172,1,0,0,0,1,6,0.118845954,0.881067637,0
1,2634.369342,762.7571288,756.4262466,0,0,0,0,0,0,0.999995785,0,0
1,2075.721737,408.5352069,439.5927236,0,0,1,0,0,3,0.962635592,0,0.024051564
1,1958.886327,460.5062372,454.4841251,0,0,0,0,0,0,1.000000487,0,0
0,0,375.022678,367.4171148,0,0,1,0,1,0,0.604709039,0.007745138,0.387814786
0,1646.672448,482.6972029,504.5311947,0,0,0,0,0,0,1.000001895,0,0
0,2242.114578,689.5833017,669.5107682,0,0,0,0,0,1,0.999997094,0,0
1,0,296.2580695,282.4971559,0,0,0,0,2,0,0.847860687,0.152224217,0
1,0,605.9473841,655.6426824,0,0,0,1,0,2,0.517527475,0.027095633,0
1,0,368.6459295,385.7247496,0,0,0,0,0,0,0.999996587,0,0
0,766.665789,416.8659268,275.2156867,1,0,0,0,0,0,0.179975876,0.819930093,0
0,0,451.9051609,437.1687428,0,0,0,0,0,0,0.99793867,0.000934264,0
0,0,442.6611993,390.6033055,0,0,0,0,0,0,0.996559073,0.005139112,0
0,1160.89856,725.2977476,694.904825,1,0,0,0,0,0,0.690746867,0.309233726,0
1,1048.183741,659.9594821,626.8831384,1,0,0,0,0,0,0.615401786,0.384584712,0
1,2217.704597,705.538023,772.3948886,0,0,2,0,1,1,0.997969201,0.002040416,0
