order_date,product,quantity,amount
2019-04-15,p1012751,1,1250
2019-04-15,p1030071,1,5000
2019-04-15,p1100371,6,2400
2019-04-15,p1036481,1,1050
2019-04-15,p1175481,1,1300
2019-04-15,p1233511,1,3300
2019-04-15,p1149391,1,909
2019-04-15,p1191881,1,1750
2019-04-15,p1144371,1,2000
2019-04-15,p1144371,1,2000
2019-04-15,p1179241,1,1500
2019-04-15,p1211951,1,1250
2019-04-15,p1175481,1,1300
2019-04-15,p1072601,1,3900
2019-04-15,p1012951,1,2300
2019-04-15,p1012641,1,1400
2019-04-15,p1012751,2,2500
2019-04-15,p1005771,1,1850
2019-04-15,p1001771,2,6600
2019-04-15,p1233511,3,9900
2019-04-15,p1001771,2,6600
2019-04-15,p1072601,1,3900
2019-04-15,p1175481,1,1300
2019-04-15,p1005891,1,1950
2019-04-15,p1100371,1,400
2019-04-15,p1012641,1,1400
2019-04-15,p1246581,2,2272
2019-04-15,p1012751,1,1250
2019-04-15,p1072601,2,7800
2019-04-15,p1144661,1,1850
2019-04-15,p1201601,1,3300
2019-04-15,p1246581,1,1136
2019-04-15,p1139701,3,3135
2019-04-15,p1233511,1,3300
2019-04-15,p1255281,1,1182
2019-04-15,p1011291,3,819
2019-04-15,p1233511,1,3300
2019-04-15,p1144661,1,1850
2019-04-15,p1012641,1,1400
2019-04-15,p1246581,1,1136
2019-04-15,p1026741,2,6000
2019-04-15,p1072601,1,3900
2019-04-15,p1097591,1,600
2019-04-15,p1012751,1,1250
2019-04-15,p1144371,1,2000
2019-04-15,p1127201,1,3540
2019-04-15,p1030071,1,4749
2019-04-15,p1030071,1,5000
2019-04-15,p1233511,1,3300
2019-04-15,p1002841,1,7470
2019-04-15,p1011291,2,546
2019-04-15,p1100371,1,400
2019-04-15,p1089531,1,2400
2019-04-15,p1072601,2,7800
2019-04-15,p1005891,1,1950
2019-04-15,p1246581,1,1136
2019-04-15,p1211951,1,1250
2019-04-15,p1127201,1,3727
2019-04-15,p1072601,1,3900
2019-04-15,p1030071,2,10000
2019-04-15,p1127201,2,7454
2019-04-15,p1026741,1,3000
2019-04-15,p1012751,1,1250
2019-04-15,p1012581,1,1050
2019-04-15,p1144371,1,2000
2019-04-15,p1005771,2,3700
2019-04-15,p1005771,2,3700
2019-04-15,p1097591,1,600
2019-04-15,p1005891,1,1950
2019-04-15,p1013161,1,2950
2019-04-15,p1005891,1,1950
2019-04-15,p1097591,2,1200
2019-04-15,p1097831,1,1455
2019-04-15,p1246581,2,2272
2019-04-15,p1012581,1,1050
2019-04-15,p1005621,1,2900
2019-04-15,p1006411,1,1091
2019-04-15,p1012751,1,1250
2019-04-15,p1089531,1,2400
2019-04-15,p1072601,1,3900
2019-04-15,p1233511,1,3300
2019-04-15,p1012761,1,1900
2019-04-16,p1005891,2,3900
2019-04-16,p1012951,1,2300
2019-04-16,p1097591,1,600
2019-04-16,p1005771,1,1850
2019-04-16,p1026741,1,3000
2019-04-16,p1191881,1,1750
2019-04-16,p1233511,1,3300
2019-04-16,p1005891,1,1950
2019-04-16,p1012581,1,1050
2019-04-16,p1201601,1,3300
2019-04-16,p1012761,1,1900
2019-04-16,p1175481,1,1300
2019-04-16,p1201601,1,3300
2019-04-16,p1036481,1,1050
2019-04-16,p1072601,2,7800
2019-04-16,p1179241,1,1500
2019-04-16,p1175481,1,1300
2019-04-16,p1179241,1,1500
2019-04-16,p1036481,1,1050
2019-04-16,p1237811,1,8000
2019-04-16,p1191881,1,1750
2019-04-16,p1237811,1,8000
2019-04-16,p1012751,1,1250
2019-04-16,p1030071,1,5000
2019-04-16,p1052661,1,1455
2019-04-16,p1005771,3,5550
2019-04-16,p1175481,2,2600
2019-04-16,p1072601,1,3900
2019-04-16,p1201601,1,3300
2019-04-16,p1237811,1,8000
2019-04-16,p1246581,4,4544
2019-04-16,p1036481,1,1050
2019-04-16,p1013161,1,2950
2019-04-16,p1144371,1,2000
2019-04-16,p1005891,1,1950
2019-04-16,p1002841,1,8300
2019-04-16,p1246581,2,2272
2019-04-16,p1237811,1,8000
2019-04-16,p1175481,1,1300
2019-04-16,p1162631,1,3120
2019-04-16,p1179241,1,1500
2019-04-16,p1175481,1,1300
2019-04-16,p1005891,1,1950
2019-04-16,p1089531,1,2400
2019-04-16,p1149401,1,909
2019-04-16,p1036481,1,1050
2019-04-16,p1052661,1,1455
2019-04-16,p1054261,1,2091
2019-04-16,p1002841,1,8300
2019-04-16,p1200641,1,8100
2019-04-16,p1246581,3,3408
2019-04-16,p1012581,2,2100
2019-04-16,p1255281,1,1182
2019-04-16,p1175481,1,1300
2019-04-16,p1246581,1,1136
2019-04-16,p1072601,1,3900
2019-04-16,p1012951,1,2300
2019-04-16,p1200641,1,8100
2019-04-16,p1012951,1,2300
2019-04-16,p1144661,1,1850
2019-04-16,p1233511,1,3300
2019-04-16,p1012581,1,1050
2019-04-16,p1175481,1,1300
2019-04-16,p1127201,1,3727
2019-04-16,p1005891,1,1950
2019-04-16,p1012581,4,4200
2019-04-16,p1052661,1,1455
2019-04-16,p1005891,1,1950
2019-04-16,p1119071,1,1091
2019-04-16,p1175481,1,1300
2019-04-16,p1005891,1,1950
2019-04-16,p1012641,1,1400
2019-04-16,p1012751,1,1250
2019-04-16,p1179241,1,1500
2019-04-16,p1072601,1,3900
2019-04-16,p1012641,1,1400
2019-04-16,p1005621,1,2900
2019-04-16,p1005891,1,1950
2019-04-16,p1175481,1,1300
2019-04-16,p1211951,1,1250
2019-04-16,p1072601,1,3900
2019-04-16,p1097591,2,1200
2019-04-16,p1005771,1,1850
2019-04-16,p1030071,1,5000
2019-04-16,p1255281,1,1182
2019-04-16,p1255281,1,1182
2019-04-16,p1005891,1,1950
2019-04-16,p1026741,1,3000
2019-04-16,p1012751,2,2500
2019-04-16,p1012581,1,1050
2019-04-16,p1012641,1,1400
2019-04-16,p1036481,1,1050
2019-04-16,p1072601,1,3900
2019-04-16,p1097591,1,600
2019-04-16,p1100371,1,400
2019-04-16,p1133371,3,3000
2019-04-16,p1162631,1,3900
2019-04-16,p1005891,2,3900
2019-04-16,p1191881,1,1750
2019-04-16,p1144661,1,1850
2019-04-16,p1175481,1,1300
2019-04-16,p1162631,1,3900
2019-04-16,p1005771,1,1850
2019-04-16,p1175481,1,1300
2019-04-16,p1097831,1,1455
2019-04-16,p1052661,1,1455
2019-04-16,p1012751,1,1250
2019-04-16,p1012761,1,1900
2019-04-16,p1246581,1,1136
2019-04-16,p1005771,2,3700
2019-04-16,p1144371,4,8000
2019-04-16,p1237811,1,8000
2019-04-16,p1211951,3,3750
2019-04-16,p1012641,1,1400
2019-04-16,p1012951,1,2300
2019-04-16,p1089531,1,2400
2019-04-16,p1012751,1,1250
2019-04-16,p1144371,1,2000
2019-04-16,p1211951,2,2500
2019-04-16,p1175481,1,1300
2019-04-16,p1162631,1,3900
2019-04-16,p1144371,2,4000
2019-04-16,p1012761,1,1900
2019-04-16,p1175481,1,1300
2019-04-16,p1097591,2,1200
2019-04-16,p1144371,1,2000
2019-04-16,p1005891,1,1950
2019-04-16,p1052661,1,1455
2019-04-16,p1097831,1,1455
2019-04-16,p1237811,1,8000
2019-04-16,p1246581,3,3408
2019-04-16,p1072601,1,3900
2019-04-16,p1005771,1,1850
2019-04-16,p1133371,4,4000
2019-04-16,p1246581,2,2272
2019-04-16,p1255281,1,1182
2019-04-16,p1144661,1,1850
2019-04-16,p1162631,1,3900
2019-04-16,p1012761,1,1900
2019-04-16,p1097591,1,600
2019-04-16,p1005771,1,1850
2019-04-16,p1144371,1,2000
2019-04-16,p1255281,3,3546
2019-04-16,p1175481,1,1300
2019-04-16,p1237811,1,8000
2019-04-16,p1012641,2,2800
2019-04-16,p1012751,1,1250
2019-04-16,p1237811,1,8000
2019-04-16,p1030071,1,5000
2019-04-16,p1002841,1,8300
2019-04-16,p1200641,1,8100
2019-04-16,p1233511,1,3300
2019-04-16,p1237811,1,8000
2019-04-16,p1005771,1,1850
2019-04-16,p1233511,1,3300
2019-04-16,p1012641,1,1400
2019-04-16,p1005891,1,1950
2019-04-17,p1005771,1,1850
2019-04-17,p1144371,1,2000
2019-04-17,p1072601,1,3900
2019-04-17,p1036481,1,1050
2019-04-17,p1097591,1,600
2019-04-17,p1133371,1,1000
2019-04-17,p1005891,1,1950
2019-04-17,p1012581,2,2100
2019-04-17,p1012751,1,1000
2019-04-17,p1052661,1,1455
2019-04-17,p1012581,1,1050
2019-04-17,p1012761,1,1900
2019-04-17,p1005771,2,3700
2019-04-17,p1012581,1,1050
2019-04-17,p1072601,1,3900
2019-04-17,p1012951,1,2300
2019-04-17,p1072601,1,3900
2019-04-17,p1255281,1,1182
2019-04-17,p1162631,1,3900
2019-04-17,p1191881,1,1750
2019-04-17,p1005891,2,3900
2019-04-17,p1175481,1,1300
2019-04-17,p1211951,1,1250
2019-04-17,p1012581,1,1050
2019-04-17,p1100371,2,800
2019-04-17,p1072601,1,3900
2019-04-17,p1005771,2,3700
2019-04-17,p1233511,1,3300
2019-04-17,p1012581,1,1050
2019-04-17,p1191881,1,1750
2019-04-17,p1072601,1,3900
2019-04-17,p1097591,1,600
2019-04-17,p1100371,1,400
2019-04-17,p1005771,1,1850
2019-04-17,p1246581,2,2272
2019-04-17,p1255281,1,1182
2019-04-17,p1149411,3,3000
2019-04-17,p1191881,1,1750
2019-04-17,p1211951,1,1250
2019-04-17,p1012951,1,2300
2019-04-17,p1005771,1,1850
2019-04-17,p1144371,1,2000
2019-04-17,p1012581,1,1050
2019-04-17,p1012751,1,1125
2019-04-17,p1005771,2,3700
2019-04-17,p1005891,1,1950
2019-04-17,p1144371,1,2000
2019-04-17,p1233511,1,3300
2019-04-17,p1036481,1,1050
2019-04-17,p1149391,1,909
2019-04-17,p1149401,1,909
2019-04-17,p1211951,1,1250
2019-04-17,p1030071,1,5000
2019-04-17,p1005621,1,2900
2019-04-17,p1191881,1,1750
2019-04-17,p1052661,1,1455
2019-04-17,p1005771,1,1850
2019-04-17,p1012751,1,1250
2019-04-17,p1100371,2,800
2019-04-17,p1127201,1,3727
2019-04-17,p1072601,1,3900
2019-04-17,p1012951,1,2300
2019-04-17,p1175481,1,1300
2019-04-17,p1179241,1,1500
2019-04-17,p1005891,1,1950
2019-04-17,p1211951,1,1250
2019-04-17,p1246581,2,2272
2019-04-17,p1149401,2,1818
2019-04-17,p1133371,4,4000
2019-04-17,p1175481,1,1300
2019-04-17,p1133371,1,1000
2019-04-17,p1012581,1,1050
2019-04-17,p1036481,1,1050
2019-04-17,p1002841,1,8300
2019-04-17,p1097591,2,1200
2019-04-17,p1005771,1,1850
2019-04-17,p1005771,1,1850
2019-04-17,p1133371,2,2000
2019-04-17,p1054261,1,2091
2019-04-17,p1011291,1,273
2019-04-17,p1030071,5,25000
2019-04-17,p1002841,2,16600
2019-04-17,p1235451,6,7362
2019-04-17,p1175481,1,1300
2019-04-17,p1005891,1,1950
2019-04-17,p1036481,1,1050
2019-04-17,p1072601,1,3900
2019-04-17,p1072601,1,3900
2019-04-17,p1097831,1,1455
2019-04-17,p1175481,1,1300
2019-04-17,p1005891,2,3900
2019-04-17,p1006411,1,1091
2019-04-17,p1133371,1,1000
2019-04-17,p1175481,1,1300
2019-04-17,p1179241,2,3000
2019-04-17,p1072601,1,3900
2019-04-17,p1072601,4,15600
2019-04-17,p1030071,1,5000
2019-04-17,p1175481,1,1300
2019-04-17,p1139681,1,909
2019-04-17,p1139701,1,1045
2019-04-17,p1246581,3,3408
2019-04-17,p1235451,3,3681
2019-04-17,p1005771,1,1850
2019-04-18,p1012641,1,1250
2019-04-18,p1072601,1,4600
2019-04-18,p1072601,1,4600
2019-04-18,p1002841,1,8300
2019-04-18,p1002841,1,8300
2019-04-18,p1144661,1,1850
2019-04-18,p1175481,1,1300
2019-04-18,p1005621,1,2900
2019-04-18,p1237811,1,8000
2019-04-18,p1175481,1,1300
2019-04-18,p1012761,1,1900
2019-04-18,p1191881,1,1750
2019-04-18,p1144371,1,1650
2019-04-18,p1012951,1,2000
2019-04-18,p1005771,1,1850
2019-04-18,p1006411,1,1091
2019-04-18,p1012641,2,2500
2019-04-18,p1097591,1,600
2019-04-18,p1012581,1,1050
2019-04-18,p1255281,2,2364
2019-04-18,p1175481,1,1300
2019-04-18,p1005771,1,1850
2019-04-18,p1233511,1,3100
2019-04-18,p1246581,2,2272
2019-04-18,p1072601,1,4600
2019-04-18,p1100371,3,1200
2019-04-18,p1139681,2,1818
2019-04-18,p1139701,2,2090
2019-04-18,p1030071,1,5000
2019-04-18,p1052661,1,1455
2019-04-18,p1100371,1,400
2019-04-18,p1175481,1,1300
2019-04-18,p1179241,1,1500
2019-04-18,p1211951,1,1250
2019-04-18,p1005891,1,1950
2019-04-18,p1237811,1,8000
2019-04-18,p1005891,1,1950
2019-04-18,p1127201,1,3727
2019-04-18,p1162631,1,3220
2019-04-18,p1233511,1,3100
2019-04-18,p1001771,1,3300
2019-04-18,p1005891,1,1950
2019-04-18,p1200641,1,8100
2019-04-18,p1005771,1,1850
2019-04-18,p1246581,1,1136
2019-04-18,p1012581,1,1050
2019-04-18,p1144371,1,1650
2019-04-18,p1255281,1,1182
2019-04-18,p1012951,1,2000
2019-04-18,p1013161,1,2950
2019-04-18,p1097831,1,1455
2019-04-18,p1052661,1,1455
2019-04-18,p1211951,1,1250
2019-04-18,p1144661,1,1850
2019-04-18,p1001771,1,3300
2019-04-18,p1012581,1,1050
2019-04-18,p1012641,1,1250
2019-04-18,p1237811,1,8000
2019-04-18,p1233511,1,3100
2019-04-18,p1030071,1,5000
2019-04-18,p1054261,1,2091
2019-04-18,p1002841,1,8300
2019-04-18,p1012641,1,1000
2019-04-18,p1012581,1,1050
2019-04-18,p1255281,1,1182
2019-04-18,p1233511,1,3100
2019-04-18,p1175481,1,1300
2019-04-18,p1002841,1,8300
2019-04-18,p1012881,1,1600
2019-04-18,p1012881,1,1600
2019-04-18,p1089531,2,4800
2019-04-18,p1012751,1,1250
2019-04-18,p1233511,2,6200
2019-04-18,p1233511,4,12400
2019-04-18,p1144371,4,6600
2019-04-18,p1191881,1,1750
2019-04-18,p1001771,2,6600
2019-04-18,p1233511,1,3100
2019-04-18,p1179241,1,1500
2019-04-18,p1200641,1,8100
2019-04-18,p1175481,1,1300
2019-04-18,p1005891,1,1950
2019-04-18,p1149401,1,909
2019-04-18,p1152861,1,1091
2019-04-18,p1233511,1,3100
2019-04-18,p1139681,2,1818
2019-04-18,p1139701,2,2090
2019-04-18,p1030071,1,5000
2019-04-18,p1036481,1,1050
2019-04-18,p1097591,1,600
2019-04-18,p1144661,1,1850
2019-04-18,p1052661,2,2910
2019-04-18,p1089531,1,2400
2019-04-18,p1012881,1,1600
2019-04-18,p1179241,1,1500
2019-04-18,p1175481,1,1300
2019-04-18,p1005891,1,1950
2019-04-18,p1237811,1,8000
2019-04-18,p1139681,1,909
2019-04-18,p1200641,1,8100
2019-04-18,p1002841,1,8300
2019-04-18,p1036481,2,1890
2019-04-18,p1005771,1,1850
2019-04-18,p1072601,1,4600
2019-04-18,p1139681,3,2727
2019-04-18,p1139701,2,2090
2019-04-18,p1054261,1,2091
2019-04-18,p1052661,1,1455
2019-04-18,p1001771,1,3300
2019-04-18,p1012951,1,2000
2019-04-18,p1001771,1,3300
2019-04-18,p1005891,1,1950
2019-04-18,p1179241,3,4500
2019-04-18,p1175481,1,1300
2019-04-18,p1162631,1,3680
2019-04-18,p1012761,1,1900
2019-04-18,p1144661,1,1850
2019-04-18,p1072601,1,4600
2019-04-18,p1237811,1,8000
2019-04-18,p1175481,1,1300
2019-04-18,p1012951,1,2000
2019-04-18,p1246581,19,20501
2019-04-18,p1133371,2,1898
2019-04-18,p1127201,1,3540
2019-04-18,p1006281,2,1468
2019-04-18,p1006281,4,3280
2019-04-18,p1002841,2,15768
2019-04-18,p1191881,1,1750
2019-04-18,p1005771,1,1850
2019-04-18,p1012641,1,1250
2019-04-18,p1133371,2,2000
2019-04-18,p1012881,1,1600
2019-04-18,p1119071,1,1091
2019-04-18,p1072601,1,4600
2019-04-18,p1013161,1,2950
2019-04-18,p1144371,1,1650
2019-04-18,p1005891,2,3900
2019-04-18,p1012751,1,1250
2019-04-18,p1179241,1,1500
2019-04-18,p1012951,1,2000
2019-04-18,p1030071,1,5000
2019-04-18,p1175481,1,1300
2019-04-18,p1139681,2,1818
2019-04-18,p1139701,1,1045
2019-04-18,p1002841,1,8300
2019-04-18,p1072601,1,4600
2019-04-18,p1005891,1,1950
2019-04-18,p1237811,1,8000
2019-04-18,p1200641,1,8100
2019-04-18,p1012881,1,1600
2019-04-18,p1012761,1,1900
2019-04-18,p1012761,1,1900
2019-04-18,p1072601,1,4600
2019-04-18,p1237811,1,8000
2019-04-18,p1200641,1,8100
2019-04-18,p1211951,1,1250
2019-04-18,p1237811,1,8000
2019-04-18,p1162631,1,3220
2019-04-18,p1175481,1,1300
2019-04-18,p1005891,2,3900
2019-04-18,p1191881,1,1750
2019-04-18,p1237811,1,8000
2019-04-18,p1233511,1,3100
2019-04-18,p1072601,1,4600
2019-04-18,p1005771,3,5550
2019-04-18,p1012581,2,2100
2019-04-18,p1012951,1,2000
2019-04-18,p1012751,1,1250
2019-04-18,p1211951,2,2500
2019-04-18,p1133371,2,2000
2019-04-18,p1237811,1,8000
2019-04-18,p1246581,2,2272
2019-04-18,p1012881,1,1600
2019-04-18,p1133371,1,1000
2019-04-18,p1002841,1,8300
2019-04-18,p1012751,1,1250
2019-04-18,p1012951,1,2000
2019-04-18,p1005771,1,1850
2019-04-18,p1089531,1,2400
2019-04-18,p1233511,1,3100
2019-04-18,p1149411,1,1000
2019-04-18,p1036481,1,945
2019-04-18,p1005891,1,1950
2019-04-18,p1179241,1,1500
2019-04-18,p1100371,1,400
2019-04-18,p1127201,1,3727
2019-04-18,p1162631,1,4600
2019-04-18,p1175481,1,1300
2019-04-18,p1005891,1,1950
2019-04-18,p1133371,1,1000
2019-04-18,p1237811,1,8000
2019-04-18,p1006411,1,1091
2019-04-18,p1006411,1,982
2019-04-18,p1097591,1,540
2019-04-18,p1005621,1,2900
2019-04-18,p1005771,1,1850
2019-04-18,p1005891,1,1950
2019-04-18,p1097831,1,1455
2019-04-18,p1052661,1,1455
2019-04-18,p1012761,1,1900
2019-04-18,p1012881,1,1600
2019-04-18,p1200641,1,8100
2019-04-18,p1072601,1,4600
2019-04-18,p1005771,1,1850
2019-04-18,p1127201,1,3727
2019-04-18,p1233511,1,3100
2019-04-18,p1133371,2,2000
2019-04-18,p1133371,1,1000
2019-04-18,p1162631,1,3680
2019-04-18,p1030071,1,5000
2019-04-18,p1100371,2,800
2019-04-18,p1237811,1,8000
2019-04-18,p1237811,1,8000
2019-04-18,p1175481,1,1300
2019-04-18,p1005771,2,3700
2019-04-18,p1012761,1,1900
2019-04-18,p1001771,1,3300
2019-04-19,p1012751,1,1250
2019-04-19,p1005771,1,1850
2019-04-19,p1175481,1,1300
2019-04-19,p1237811,1,8000
2019-04-19,p1233511,1,3100
2019-04-19,p1144371,1,1650
2019-04-19,p1246581,1,1136
2019-04-19,p1030071,1,4500
2019-04-19,p1200641,1,8100
2019-04-19,p1191881,1,1750
2019-04-19,p1246581,2,2272
2019-04-19,p1237811,1,8000
2019-04-19,p1005771,1,1850
2019-04-19,p1072601,1,4600
2019-04-19,p1175481,1,1300
2019-04-19,p1233511,1,3100
2019-04-19,p1012751,1,1250
2019-04-19,p1005891,1,1950
2019-04-19,p1246581,1,1136
2019-04-19,p1175481,1,1300
2019-04-19,p1233511,1,3100
2019-04-19,p1089531,1,2400
2019-04-19,p1012751,1,1250
2019-04-19,p1012881,1,1600
2019-04-19,p1030071,1,5000
2019-04-19,p1200641,1,8100
2019-04-19,p1052661,1,1455
2019-04-19,p1097831,1,1455
2019-04-19,p1030071,1,5000
2019-04-19,p1200641,1,8100
2019-04-19,p1237811,1,8000
2019-04-19,p1139681,2,1818
2019-04-19,p1139701,1,1045
2019-04-19,p1100371,2,800
2019-04-19,p1127201,1,3727
2019-04-19,p1233511,1,3100
2019-04-19,p1001771,1,3300
2019-04-19,p1012581,2,2100
2019-04-19,p1012641,1,1250
2019-04-19,p1005891,2,3900
2019-04-19,p1175481,2,2600
2019-04-19,p1005891,1,1950
2019-04-19,p1097591,1,600
2019-04-19,p1100371,1,400
2019-04-19,p1194801,1,4200
2019-04-19,p1255281,2,2364
2019-04-19,p1233511,1,3100
2019-04-19,p1026741,1,3227
2019-04-19,p1012751,1,1125
2019-04-19,p1144371,2,3300
2019-04-19,p1005771,1,1850
2019-04-19,p1005891,1,1950
2019-04-19,p1054261,1,2091
2019-04-19,p1119071,1,1091
2019-04-19,p1200641,1,8100
2019-04-19,p1255281,1,1182
2019-04-19,p1012881,1,1600
2019-04-19,p1012751,1,1250
2019-04-19,p1002841,1,8300
2019-04-19,p1005771,1,1850
2019-04-19,p1012951,1,2000
2019-04-19,p1013161,1,2950
2019-04-19,p1012951,1,2000
2019-04-19,p1030071,1,5000
2019-04-19,p1012761,1,1900
2019-04-19,p1005771,1,1850
2019-04-19,p1246581,1,1136
2019-04-19,p1175481,1,1300
2019-04-19,p1133371,1,1000
2019-04-19,p1097831,1,1455
2019-04-19,p1005771,1,1850
2019-04-19,p1030071,1,5000
2019-04-19,p1072601,2,9200
2019-04-19,p1005771,2,3700
2019-04-19,p1005891,2,3900
2019-04-19,p1211951,1,1250
2019-04-19,p1237811,1,8000
2019-04-19,p1001771,1,3300
2019-04-19,p1237811,1,8000
2019-04-19,p1072601,1,4600
2019-04-19,p1144371,1,1650
2019-04-19,p1002841,1,8300
2019-04-19,p1133371,1,1000
2019-04-19,p1179241,1,1500
2019-04-19,p1233511,1,3100
2019-04-19,p1162631,1,4140
2019-04-19,p1194801,1,4200
2019-04-19,p1246581,2,2272
2019-04-19,p1175481,1,1300
2019-04-19,p1005891,2,3900
2019-04-19,p1005771,1,1850
2019-04-19,p1005891,1,1950
2019-04-19,p1036481,1,945
2019-04-19,p1200641,1,8100
2019-04-19,p1246581,2,2272
2019-04-19,p1233511,1,3100
2019-04-19,p1005771,1,1850
2019-04-19,p1012951,1,2000
2019-04-19,p1006411,1,1091
2019-04-19,p1005771,1,1850
2019-04-19,p1175481,1,1300
2019-04-19,p1200641,1,8100
2019-04-19,p1175481,1,1300
2019-04-19,p1211951,1,1250
2019-04-19,p1030071,1,5000
2019-04-19,p1139701,1,1045
2019-04-19,p1119071,1,1091
2019-04-19,p1191881,1,1750
2019-04-19,p1005771,1,1850
2019-04-19,p1012581,2,2100
2019-04-19,p1012641,1,1250
2019-04-19,p1175481,1,1300
2019-04-19,p1144661,1,1850
2019-04-19,p1175481,1,1300
2019-04-19,p1133371,1,1000
2019-04-19,p1012951,1,2000
2019-04-19,p1030071,1,5000
2019-04-19,p1002841,1,8300
2019-04-19,p1233511,1,3100
2019-04-19,p1179241,1,1500
2019-04-19,p1006411,1,1091
2019-04-19,p1005891,1,1950
2019-04-19,p1005771,1,1850
2019-04-19,p1233511,1,3100
2019-04-19,p1030071,1,5000
2019-04-19,p1005621,1,2900
2019-04-19,p1026741,1,3227
2019-04-19,p1089531,1,2400
2019-04-19,p1175481,1,1300
2019-04-19,p1233511,1,3100
2019-04-19,p1246581,2,2272
2019-04-19,p1005891,1,1950
2019-04-19,p1005771,1,1850
2019-04-19,p1005621,1,2900
2019-04-19,p1005891,1,1950
2019-04-19,p1175481,1,1300
2019-04-19,p1246581,2,2272
2019-04-19,p1237811,1,8000
2019-04-19,p1194801,1,4200
2019-04-19,p1030071,2,10000
2019-04-19,p1012581,1,1050
2019-04-19,p1012881,1,1600
2019-04-19,p1013161,1,2950
2019-04-19,p1144371,2,3300
2019-04-19,p1237811,1,8000
2019-04-19,p1194801,1,4200
2019-04-19,p1233511,1,3100
2019-04-19,p1237811,1,8000
2019-04-19,p1211951,1,1250
2019-04-19,p1002841,1,8300
2019-04-19,p1191881,1,1750
2019-04-19,p1194801,2,8400
2019-04-19,p1011291,3,819
2019-04-19,p1133371,1,1000
2019-04-19,p1255281,2,2364
2019-04-19,p1246581,1,1136
2019-04-19,p1005891,4,7800
2019-04-19,p1179241,1,1500
2019-04-19,p1100371,2,800
2019-04-19,p1013161,1,2950
2019-04-19,p1012641,1,1250
2019-04-19,p1012641,1,1250
2019-04-19,p1200641,2,16200
2019-04-19,p1175481,2,2600
2019-04-19,p1030071,1,5000
2019-04-19,p1005891,1,1950
2019-04-19,p1194801,1,4200
2019-04-19,p1012881,1,1600
2019-04-19,p1012951,1,2000
2019-04-19,p1005771,1,1850
2019-04-19,p1012751,1,1250
2019-04-19,p1036481,1,945
2019-04-19,p1052661,1,1455
2019-04-19,p1054261,1,2091
2019-04-19,p1030071,1,5000
2019-04-19,p1256521,1,1850
2019-04-19,p1144661,1,1850
2019-04-19,p1097591,1,600
2019-04-19,p1175481,1,1300
2019-04-19,p1246581,3,3408
2019-04-19,p1133371,4,4000
2019-04-19,p1012581,2,2100
2019-04-19,p1012751,1,1125
2019-04-19,p1005891,1,1950
2019-04-19,p1030071,1,5000
2019-04-19,p1237811,1,8000
2019-04-19,p1030071,1,5000
2019-04-19,p1089531,1,2400
2019-04-19,p1175481,1,1300
2019-04-19,p1012641,1,1250
2019-04-19,p1133371,1,1000
2019-04-19,p1127201,1,3727
2019-04-19,p1072601,1,4600
2019-04-19,p1030071,1,5000
2019-04-19,p1012951,1,2000
2019-04-19,p1002841,1,8300
2019-04-19,p1005621,1,2900
2019-04-19,p1012751,1,1250
2019-04-19,p1012881,1,1600
2019-04-19,p1012581,1,1050
2019-04-19,p1200641,1,8100
2019-04-19,p1175481,1,1300
2019-04-19,p1072601,1,4600
2019-04-19,p1026741,1,3227
2019-04-20,p1237811,1,8000
2019-04-20,p1002841,1,8300
2019-04-20,p1013161,1,2950
2019-04-20,p1030071,1,5000
2019-04-20,p1072601,1,4600
2019-04-20,p1005891,1,1950
2019-04-20,p1012951,1,2000
2019-04-20,p1030071,1,5000
2019-04-20,p1097591,1,600
2019-04-20,p1200641,1,8100
2019-04-20,p1200641,1,8100
2019-04-20,p1175481,2,2600
2019-04-20,p1012951,1,2000
2019-04-20,p1054261,1,2091
2019-04-20,p1005771,1,1850
2019-04-20,p1012751,1,1250
2019-04-20,p1001771,1,3300
2019-04-20,p1012751,1,1250
2019-04-20,p1005771,2,3700
2019-04-20,p1006411,1,1091
2019-04-20,p1237811,1,8000
